Number,Title,Body,Closed,Merged,MergedAt,ClosedAt,ReviewComments,Participants,Comments,Files,Additions,Deletions,Modifications,TimeToMergeOrClose
3059,Add xeno-canto API to Animals,514,True,True,2022-03-02T04:37:20Z,2022-03-02T04:37:20Z,1,2,0,1,1,0,1,1224743.0
3056,Add FoodData Central API to Food and Drink,514,True,False,,2022-03-02T03:41:45Z,2,3,1,1,1,0,1,0
3057,Add Apiip API to Geocoding,514,True,True,2022-03-02T04:06:34Z,2022-03-02T04:06:34Z,1,3,0,1,1,0,1,1517719.0
3055,Add Digital Humani Reforestation as a Service ,514,True,False,,2022-03-02T03:25:53Z,1,2,0,1,1,0,1,0
3053,Add Space Truckers to Games & Comics,514,True,False,,2022-03-02T01:12:57Z,1,2,0,1,1,0,1,0
3074,Add Hirak Exchange Rates API in Cryptocurrency,514,True,False,,2022-03-01T15:55:53Z,0,1,0,1,1,0,1,0
3068,Add Hirak Translation API in Dictionaries,514,True,False,,2022-02-27T10:15:59Z,0,1,0,1,2,0,2,0
3069,Add Hirak Exchange Rates API in Cryptocurrency,514,True,False,,2022-02-27T10:14:56Z,0,1,0,1,1,0,1,0
3070,Add Hirak Exchange Rates API in Cryptocurrency,514,True,False,,2022-02-26T07:04:33Z,0,1,0,1,1,0,1,0
3054,Move SLF (German country information) from Games & Comics to Geocoding,514,True,True,2022-02-26T04:42:51Z,2022-02-26T04:42:51Z,1,2,0,1,1,1,2,1418820.0
3067,Create apiFiles,514,True,False,,2022-02-25T01:16:00Z,0,1,1,1,1,0,1,0
3063,Add https://some-random-api.ml/,514,True,False,,2022-02-23T02:48:15Z,0,1,0,1,1,0,1,0
3023,Add Virdipay Game Player Check,526,True,False,,2022-02-19T18:38:33Z,1,1,1,1,2,1,3,0
3061,Add some-random-api.ml API,514,True,False,,2022-02-19T08:46:11Z,0,1,0,1,1,0,1,0
3010,Add Fun Fact API,514,True,True,2022-01-20T02:05:07Z,2022-01-20T02:05:07Z,1,4,5,1,1,0,1,350046.0
3050,Add Wizard World API to Books,514,True,True,2022-02-14T07:04:03Z,2022-02-14T07:04:04Z,1,2,0,1,1,0,1,474759.0
3049,Add HTTP Dog to Animals,27,True,True,2022-02-08T02:13:54Z,2022-02-08T02:13:54Z,0,1,0,1,2,1,3,349.0
3011,Improve scripts and more,1222,True,True,2022-02-07T07:47:35Z,2022-02-07T07:47:35Z,1,2,2,17,1488,314,1802,1734071.0
3037,Add OpenAPIHub to Development,514,True,False,,2022-02-07T07:23:59Z,2,2,1,1,2,2,4,0
3047,Add Postali to Geocoding,514,True,True,2022-02-07T07:09:05Z,2022-02-07T07:09:05Z,1,2,0,1,1,0,1,8350.0
3046,Update Coronavirus: 'Wuhan Coronavirus' to 'Covid-19',87,True,True,2022-02-07T07:01:27Z,2022-02-07T07:01:28Z,1,2,0,1,1,1,2,85747.0
3045,Add ScrapeNinja to Development,514,True,True,2022-02-07T06:47:29Z,2022-02-07T06:47:29Z,1,2,0,1,1,0,1,232662.0
3044,Move aztro from Science & Math to Social,645,True,True,2022-02-07T06:35:37Z,2022-02-07T06:35:37Z,1,2,0,1,1,1,2,328673.0
3043,Update Ganjoor API url,514,True,True,2022-02-07T06:10:24Z,2022-02-07T06:10:24Z,1,2,0,1,1,1,2,344232.0
3042,Add dark mode m3o logo,260,True,True,2022-02-02T10:38:42Z,2022-02-02T10:38:42Z,0,1,0,2,12,1,13,259.0
3041,Add ProxyKingdom API to Development,514,True,True,2022-02-01T21:21:07Z,2022-02-01T21:21:07Z,1,2,0,1,1,0,1,13495.0
3039,Add OceanFacts to Math & Science,514,True,True,2022-02-01T20:50:14Z,2022-02-01T20:50:14Z,2,2,1,1,1,0,1,237902.0
3038,Add GraphQL Pokemon API to Games & Comics,514,True,True,2022-01-31T23:42:40Z,2022-01-31T23:42:40Z,3,2,0,1,1,0,1,199834.0
3032,Add Corporate Buzz Words to Entertainment,564,True,True,2022-01-31T23:23:23Z,2022-01-31T23:23:23Z,4,2,1,1,1,0,1,378260.0
3030,Add Watchdata to Blockchain,514,True,True,2022-01-31T00:47:49Z,2022-01-31T00:47:50Z,2,2,1,1,1,0,1,395022.0
3036,Add Facebook API to GET User's Pages,514,True,False,,2022-01-29T04:36:58Z,0,1,0,1,1,0,1,0
3031,Add Hashable API,514,True,True,2022-01-29T00:31:44Z,2022-01-29T00:31:44Z,1,2,0,1,1,0,1,219508.0
3035,Add Mintlify to Programming,514,True,True,2022-01-29T01:51:27Z,2022-01-29T01:51:28Z,1,2,0,1,1,0,1,24290.0
3033,Add transport.rest to Transportation,617,True,True,2022-01-29T01:34:47Z,2022-01-29T01:34:47Z,5,3,0,1,1,0,1,36892.0
3029,Added WeatherReactApi,514,True,True,2022-01-29T00:08:31Z,2022-01-29T00:08:31Z,1,2,0,1,1,0,1,287901.0
3034,Remove skyscanner,538,True,True,2022-01-28T23:30:30Z,2022-01-28T23:30:30Z,1,2,0,1,0,1,1,26729.0
3024,Remove links validation,559,True,False,,2022-01-28T23:23:10Z,1,3,0,1,0,22,22,0
2592,Add Impala and Laya to Transportation,1516,True,False,,2021-10-25T01:51:57Z,1,2,1,1,2,0,2,0
3021,Add KONTESTS API ,514,True,True,2022-01-22T17:41:11Z,2022-01-22T17:41:11Z,1,2,0,1,1,0,1,5754.0
3020,Add DynaPictures API,514,True,True,2022-01-22T17:28:57Z,2022-01-22T17:28:57Z,1,2,0,1,1,0,1,8944.0
3012,Add RemoteCalc API to Science & Math,514,True,True,2022-01-20T22:00:05Z,2022-01-20T22:00:05Z,2,2,1,1,1,0,1,187905.0
3018,Add Web Series Quotes Generator to Video,514,True,True,2022-01-20T21:56:28Z,2022-01-20T21:56:28Z,1,2,0,1,1,0,1,23754.0
3015,Add Imgbb to Cloud Storage & File Sharing,570,True,True,2022-01-20T02:49:28Z,2022-01-20T02:49:28Z,1,2,0,1,1,0,1,13037.0
1634,Added Apple Music API,473,True,True,2021-05-03T11:26:34Z,2021-05-03T11:26:34Z,1,4,3,1,1,0,1,1693678.0
3013,Add UrlBae to URL Shorteners,514,True,True,2022-01-20T02:28:12Z,2022-01-20T02:28:13Z,1,2,0,1,1,0,1,98273.0
3006,Add Catboy API to Anime Category,625,True,True,2022-01-13T06:06:29Z,2022-01-13T06:06:29Z,3,2,0,1,1,0,1,14174.0
3005,Update Censys Link,600,True,True,2022-01-12T18:28:26Z,2022-01-12T18:28:26Z,1,2,0,1,1,1,2,82416.0
3004,Add Collective APIs Site in the Alternative sites,218,True,True,2022-01-11T13:12:34Z,2022-01-11T13:12:34Z,0,2,3,1,2,1,3,990.0
3003,Add Climatiq API to Environment,514,True,False,,2022-01-11T13:08:11Z,0,2,3,1,1,0,1,0
3002,Add Climatiq to Environment,514,True,True,2022-01-11T13:04:47Z,2022-01-11T13:04:47Z,1,2,0,1,1,0,1,6139.0
3001,Add http.dog API,545,True,False,,2022-01-11T06:31:58Z,1,3,1,1,1,0,1,0
2996,Add Portfolio Optimizer API,514,True,True,2022-01-11T04:08:56Z,2022-01-11T04:08:56Z,1,3,3,1,1,0,1,276846.0
3000,Adding MessengerX.io to Machine Learning,514,True,True,2022-01-11T05:00:05Z,2022-01-11T05:00:05Z,1,2,0,1,1,0,1,235309.0
2999,Adding new Chatbots API section + Adding MessengerX.io API,514,True,False,,2022-01-08T11:35:21Z,0,1,0,1,7,0,7,0
2551,Add total User-Agent,66,True,True,2021-10-25T17:59:24Z,2021-10-25T17:59:24Z,2,3,0,1,2,2,4,894524.0
2997,Merge pull request #2 from public-apis/master,564,True,False,,2022-01-08T02:44:07Z,0,2,0,0,0,0,0,0
2995,Add Portfolio Optimizer API,514,True,False,,2022-01-07T23:06:18Z,0,1,0,1,1,0,1,0
2994,Added Excuser API in Entertainment Category,514,True,True,2022-01-07T18:58:08Z,2022-01-07T18:58:08Z,3,2,0,1,1,0,1,102581.0
2993,Remove Troposphere,73,True,True,2022-01-07T08:34:51Z,2022-01-07T08:34:51Z,1,2,0,1,0,1,1,73567.0
2992,Remove fungenerators QR Code,562,True,True,2022-01-06T08:10:54Z,2022-01-06T08:10:54Z,1,2,0,1,0,1,1,10206.0
2991,Upd Brazil CNPJ: HTTPS supported,514,True,True,2022-01-06T07:55:36Z,2022-01-06T07:55:36Z,1,2,0,1,1,1,2,37642.0
2990,Add Stromberg Quotes,608,True,True,2022-01-04T03:27:12Z,2022-01-04T03:27:12Z,1,2,0,1,1,0,1,193444.0
2989,add GeographQL to Geocoding,514,True,True,2022-01-04T03:17:46Z,2022-01-04T03:17:46Z,1,2,0,1,1,0,1,272432.0
2984,Add Brazilian free CNPJ consultant API,514,True,True,2022-01-04T03:11:32Z,2022-01-04T03:11:32Z,1,2,0,1,1,0,1,377532.0
2979,Removed Wegmans,565,True,True,2021-12-28T06:36:14Z,2021-12-28T06:36:14Z,1,2,0,1,0,1,1,9099.0
2977,Removed Yahoo Weather,561,True,True,2021-12-27T01:12:28Z,2021-12-27T01:12:28Z,1,2,0,1,0,1,1,103102.0
2983,Add OpenSanctions,514,True,True,2022-01-01T13:15:03Z,2022-01-01T13:15:03Z,1,2,1,1,1,0,1,173430.0
2985,add kimiquotes to Personality,514,True,True,2022-01-01T06:14:17Z,2022-01-01T06:14:17Z,1,2,0,1,1,0,1,92017.0
2988,Add GeographQL to Geocoding,514,True,False,,2021-12-31T23:29:48Z,0,1,0,1,1,0,1,0
2987,Add GeographQL to Geocoding,514,True,False,,2021-12-31T23:21:41Z,0,1,0,1,54,51,105,0
2981,Added Fairfield Programming Association,514,True,False,,2021-12-28T21:34:27Z,1,2,6,1,1,0,1,0
2982,[+] Add Lowy Asia Index API (#2951),529,True,True,2021-12-30T06:23:25Z,2021-12-30T06:23:26Z,1,2,1,1,1,0,1,77606.0
2980,feat: add mail.gw,529,True,True,2021-12-28T20:00:52Z,2021-12-28T20:00:52Z,1,3,1,1,1,0,1,40477.0
2978,Add Churchs Data API,33,True,False,,2021-12-27T22:50:13Z,1,2,0,1,1,0,1,0
1931,Update README.md,458,True,False,,2021-08-12T20:01:31Z,1,2,0,1,10,0,10,0
2976,Upd Brazilian Vehicles and Prices: CORS from Unknown to No,18,True,True,2021-12-25T18:59:58Z,2021-12-25T18:59:58Z,1,2,1,1,1,1,2,56800.0
2974,Removed Picatic and updated Eventbrite,588,True,True,2021-12-23T20:55:09Z,2021-12-23T20:55:09Z,1,2,0,1,1,2,3,2046.0
2973,Updated CivicFeed to PeakMetrics,570,True,True,2021-12-23T20:05:07Z,2021-12-23T20:05:07Z,1,2,0,1,1,1,2,4766.0
2971,Updated Quandl to Nasdaq Data Link,567,True,True,2021-12-23T07:03:19Z,2021-12-23T07:03:19Z,1,2,0,1,1,1,2,47991.0
2972,Add Bob's Burgers API to Video,570,True,True,2021-12-23T19:49:03Z,2021-12-23T19:49:04Z,1,2,0,1,1,0,1,41199.0
2964,Add Waifu.im API to Anime,514,True,True,2021-12-23T19:38:36Z,2021-12-23T19:38:36Z,5,3,0,1,1,0,1,272949.0
2961,Add Warrant API to Authentication & Authorization,514,True,True,2021-12-23T07:12:56Z,2021-12-23T07:12:56Z,1,2,0,1,3,2,5,290098.0
2965,Add Motivational Quotes API,555,True,True,2021-12-23T07:27:27Z,2021-12-23T07:27:27Z,2,2,0,1,1,0,1,159139.0
2970,Add Storj to storage APIs,514,True,True,2021-12-23T07:05:37Z,2021-12-23T07:05:37Z,1,2,0,1,1,0,1,73925.0
2962,Updated Validator.pizza to MailCheck.ai,637,True,True,2021-12-20T05:15:18Z,2021-12-20T05:15:18Z,1,2,0,1,1,1,2,15482.0
2967,Removed Calendar Index (acquired by Calendarific),598,True,True,2021-12-22T08:43:08Z,2021-12-22T08:43:08Z,1,2,0,1,0,1,1,37247.0
2969,Add Storj to Storage APIs,514,True,False,,2021-12-22T10:26:43Z,0,1,0,1,54,51,105,0
2966,Add EmojiHub API,514,True,True,2021-12-22T08:45:14Z,2021-12-22T08:45:14Z,1,2,0,1,1,0,1,51484.0
2968,Changed cors for urlHaus,31,True,True,2021-12-22T08:41:50Z,2021-12-22T08:41:50Z,1,2,0,1,1,1,2,6103.0
2934,https://www.dropbox.com/sh/keh6n9dn2hte3wu/AACTu8kCl6BloXMQ5aZGHsPta?dl=0,514,True,False,,2021-12-01T15:34:09Z,0,2,1,1,1,0,1,0
2963,"Update README.md (Add this new API, outputs motivational quotes)",514,True,False,,2021-12-20T14:31:18Z,0,1,0,1,1,0,1,0
2959,Updated trace moe,37,True,True,2021-12-19T19:06:54Z,2021-12-19T19:06:54Z,1,2,1,1,1,1,2,22478.0
2955,Add OpenChargeMap API to Vehicle,514,True,False,,2021-12-18T16:53:17Z,1,2,0,1,1,0,1,0
2950,Add Minecraft Server Status,514,True,True,2021-12-18T16:50:27Z,2021-12-18T16:50:27Z,3,4,1,1,1,0,1,499575.0
2949,Add This for that API to Test Data,514,True,True,2021-12-18T16:40:19Z,2021-12-18T16:40:19Z,1,2,2,1,1,0,1,631315.0
2958,Update 1inch,604,True,True,2021-12-18T16:30:47Z,2021-12-18T16:30:47Z,1,2,0,1,1,1,2,3682.0
2957,Updated MeowFacts,25,True,True,2021-12-18T16:27:14Z,2021-12-18T16:27:14Z,1,2,0,1,1,1,2,41160.0
2953,TheGraph requires an API key,514,True,True,2021-12-17T06:28:50Z,2021-12-17T06:28:50Z,2,3,0,1,1,1,2,122486.0
2952,Add Zoo Animals API,596,True,True,2021-12-17T06:27:19Z,2021-12-17T06:27:19Z,0,2,1,1,1,0,1,195885.0
1719,Remove Dark Sky (again),134,True,True,2021-05-21T12:30:11Z,2021-05-21T12:30:11Z,0,2,1,1,0,1,1,722332.0
2946,Add Newsdata API,501,True,True,2021-12-11T02:41:37Z,2021-12-11T02:41:37Z,2,3,0,1,1,0,1,45354.0
2948,Added DropMail API (GraphQL endpoint for managing ephemeral email inboxes),514,True,True,2021-12-12T08:07:19Z,2021-12-12T08:07:19Z,1,2,0,1,1,0,1,85368.0
2947,Changed redirect limit in the file.,119,True,False,,2021-12-11T04:15:48Z,1,2,2,1,1,1,2,0
2940,Update CORS from many APIs,229,True,True,2021-12-11T02:11:02Z,2021-12-11T02:11:02Z,2,4,7,1,20,20,40,416705.0
2945,Add CollegeFootballData.com,514,True,True,2021-12-11T02:33:17Z,2021-12-11T02:33:17Z,1,2,0,1,1,0,1,113447.0
2942,Move PlaceKitten from Photography section to Animals section,538,True,True,2021-12-11T02:17:00Z,2021-12-11T02:17:00Z,3,2,1,1,1,1,2,304182.0
2943,Added Animals Api for data-analysis and Visualization,514,True,False,,2021-12-09T05:07:00Z,2,3,1,2,1780,0,1780,0
2905,add NASA-ADS API,529,True,True,2021-11-22T22:04:43Z,2021-11-22T22:04:43Z,1,2,0,1,1,0,1,563020.0
2939,add ElenaSport sports&Fitness,560,True,False,,2021-12-05T05:19:24Z,0,1,0,1,1,0,1,0
2937,Add JSON2Video,514,True,True,2021-12-04T02:11:11Z,2021-12-04T02:11:11Z,1,2,1,1,1,0,1,63812.0
2936,[+] Added Noctua API to search cosmic objects,514,True,True,2021-12-04T05:42:15Z,2021-12-04T05:42:15Z,3,2,1,1,1,0,1,140489.0
2938,Add Daraz Data,514,True,True,2021-12-04T02:22:24Z,2021-12-04T02:22:24Z,1,2,0,1,1,0,1,21583.0
2935,Add Hashnode API to Social,514,True,True,2021-12-04T01:48:50Z,2021-12-04T01:48:50Z,1,3,0,1,1,0,1,174270.0
2930,Add Ganjoor,695,True,True,2021-12-04T01:36:12Z,2021-12-04T01:36:12Z,1,2,0,1,1,0,1,412633.0
2923,Update WhatPulse URL,514,True,True,2021-11-28T05:53:35Z,2021-11-28T05:53:35Z,1,2,0,1,1,1,2,128287.0
2513,Add PlayerDB API,553,True,True,2021-10-25T07:01:53Z,2021-10-25T07:01:53Z,1,2,0,1,1,0,1,1030425.0
2929,"add Ganjoor api (Persian Classic poetry), free and open source",514,True,False,,2021-11-29T06:55:17Z,0,1,0,1,1,0,1,0
2933,Update README.md,514,True,False,,2021-12-01T05:38:27Z,0,2,1,1,0,1,1,0
2932,Fix #2931,0,True,True,2021-11-30T19:32:15Z,2021-11-30T19:32:15Z,0,1,0,1,0,1,1,6.0
2901,Adding Finage to the Finance list.,514,True,True,2021-11-12T01:07:17Z,2021-11-12T01:07:17Z,1,2,0,1,1,0,1,17653.0
2928,adding Ganjoor (Persian poetry api),695,True,False,,2021-11-29T06:50:07Z,0,1,0,1,1,0,1,0
2921,Add RunCodeForMe API,592,True,False,,2021-11-28T05:50:59Z,1,3,5,1,1,0,1,0
2926,Add Classify API to Security,514,True,True,2021-11-28T09:29:24Z,2021-11-28T09:29:24Z,0,2,4,1,1,0,1,60915.0
2925,Added Arbeitnow to Jobs,595,True,True,2021-11-28T06:04:02Z,2021-11-28T06:04:02Z,0,2,1,1,1,0,1,70416.0
2924,Added Arbeitnow to Jobs,514,True,False,,2021-11-27T10:27:41Z,0,1,0,1,1,0,1,0
2922,Add Drivet API,514,True,False,,2021-11-26T17:35:05Z,0,1,3,1,1,0,1,0
2846,added another Anti-Malware apikey,617,True,False,,2021-11-25T07:29:20Z,1,3,1,1,1,0,1,0
2920,Add CAPEsandbox to Anti-Malware,9,True,True,2021-11-25T07:29:20Z,2021-11-25T07:29:20Z,0,1,0,1,1,0,1,25.0
2907,Add bet365 API,557,True,False,,2021-11-25T06:15:42Z,2,2,3,1,1,0,1,0
2628,Add Bible API,529,True,False,,2021-11-24T19:51:52Z,1,3,2,1,1,0,1,0
2919,Add Bible API,514,True,True,2021-11-24T19:51:25Z,2021-11-24T19:51:25Z,1,2,1,1,1,0,1,8294.0
2910,Add Mailjet API to Business,514,True,True,2021-11-24T15:31:20Z,2021-11-24T15:31:20Z,4,2,1,1,1,0,1,433279.0
2897,Adding NewsX API to News,514,True,True,2021-11-24T14:33:22Z,2021-11-24T14:33:22Z,1,3,2,1,6,5,11,1252626.0
2915,Add Tomba.io API,514,True,True,2021-11-24T14:27:42Z,2021-11-24T14:27:42Z,0,2,3,1,1,0,1,118585.0
2918,Add CraftMyPDF,514,True,True,2021-11-24T14:09:54Z,2021-11-24T14:09:54Z,1,2,0,1,1,0,1,854.0
2917,Add CraftMyPDF,514,True,False,,2021-11-24T13:51:05Z,0,1,0,1,1,0,1,0
2875,Add Billplz,585,True,True,2021-11-24T09:12:25Z,2021-11-24T09:12:25Z,1,3,0,1,1,0,1,1991333.0
2912,Add APITemplate.io,514,True,True,2021-11-24T07:53:42Z,2021-11-24T07:53:42Z,2,2,0,1,1,0,1,257181.0
2914,Add GetOTP API,514,True,True,2021-11-24T09:01:33Z,2021-11-24T09:01:33Z,5,2,2,1,1,0,1,162191.0
2911,Add Arbeitnow to Jobs,514,True,False,,2021-11-24T08:44:22Z,0,2,1,1,1,0,1,0
2746,Adding OpenLigaDB,514,True,True,2021-11-24T08:20:47Z,2021-11-24T08:20:47Z,1,3,0,1,1,0,1,2416118.0
1633,Added static site for the public-apis,536,True,False,,2021-11-24T08:18:08Z,3,5,4,5,1203,0,1203,0
2916,Add Reconmap API,514,True,True,2021-11-24T08:12:56Z,2021-11-24T08:12:56Z,1,2,1,1,1,0,1,92838.0
2906,Add Application Environment Verification API to Security,514,True,True,2021-11-24T08:06:40Z,2021-11-24T08:06:40Z,1,2,1,1,1,0,1,488914.0
1769,Add arXiv API,458,True,True,2021-06-10T05:27:05Z,2021-06-10T05:27:05Z,1,2,0,1,1,0,1,306522.0
2908,Styvio requires API key,514,True,True,2021-11-22T22:13:03Z,2021-11-22T22:13:03Z,1,2,0,1,1,1,2,356043.0
2909,Add Guerrilla Mail API to Email,570,True,True,2021-11-22T22:12:11Z,2021-11-22T22:12:11Z,1,2,0,1,1,0,1,353493.0
2904,Add Covid-19 Philippines API,514,True,True,2021-11-22T22:02:51Z,2021-11-22T22:02:51Z,1,2,0,1,1,0,1,579120.0
2903,Add xColors API,514,True,True,2021-11-21T13:11:40Z,2021-11-21T13:11:40Z,0,2,2,1,1,0,1,514688.0
2902,Add NetworkCalc API to Development,514,True,True,2021-11-21T13:06:53Z,2021-11-21T13:06:53Z,1,2,0,1,1,0,1,776093.0
2258,Add Shutterstock API,514,True,True,2021-10-10T04:46:29Z,2021-10-10T04:46:29Z,1,2,1,1,1,0,1,469474.0
2303,Add Api2Pdf to Development,514,True,False,,2021-11-12T00:56:29Z,1,2,1,1,1,0,1,0
2900,Add Api2Pdf,514,True,False,,2021-11-12T00:55:57Z,1,2,1,1,1,0,1,0
2898,refactor: prettify README.md tables,571,True,False,,2021-11-11T01:39:41Z,1,2,0,1,1583,1483,3066,0
2727,add OPSI (Slovenia Open Data),1636,True,True,2021-10-28T18:47:56Z,2021-10-28T18:47:56Z,1,2,0,1,1,0,1,220613.0
2878,Add owo,580,True,True,2021-11-09T17:15:50Z,2021-11-09T17:15:50Z,2,1,4,1,1,0,1,700371.0
2192,Add Fake Store API,493,True,False,,2021-11-09T17:22:00Z,1,3,2,1,1,0,1,0
2896,Add Fake Store API,514,True,True,2021-11-09T17:21:21Z,2021-11-09T17:21:21Z,1,2,1,1,1,0,1,80037.0
2895,Public API,522,True,False,,2021-11-08T17:22:42Z,0,1,0,1,1,0,1,0
2893,Add Drivet URL Shortener API,514,True,True,2021-11-08T15:09:06Z,2021-11-08T15:09:06Z,3,2,2,1,1,0,1,55447.0
2889,Add Quadratic Solver,514,True,True,2021-11-08T15:06:26Z,2021-11-08T15:06:26Z,5,4,0,1,1,0,1,270638.0
2891,Added Oikolab API for weather data,514,True,True,2021-11-08T01:35:56Z,2021-11-08T01:35:56Z,1,2,1,1,1,0,1,136110.0
2190,Add GeoViewer Wallon Api,458,True,False,,2021-11-08T01:48:06Z,1,3,1,1,2,0,2,0
2892,Add GeoViewer Wallon Api,514,True,False,,2021-11-08T01:47:45Z,1,2,1,1,1,0,1,0
2118,Add Untappd API,473,True,False,,2021-11-06T22:25:24Z,1,3,1,1,1,0,1,0
2890,Add Untappd API,514,True,True,2021-11-06T22:24:46Z,2021-11-06T22:24:46Z,1,2,1,1,1,0,1,104517.0
2113,Add Movies API,461,True,False,,2021-11-05T00:07:37Z,0,4,3,1,7,0,7,0
2888,Add IMDb-API,514,True,True,2021-11-05T00:07:00Z,2021-11-05T00:07:00Z,1,2,1,1,1,0,1,63878.0
2887,Add FishBase API,514,True,False,,2021-11-03T23:36:40Z,1,2,0,1,1,0,1,0
2885,Add Disify API,514,True,True,2021-11-03T23:25:36Z,2021-11-03T23:25:36Z,1,2,0,1,1,0,1,18354.0
2082,Add Api for transports in UK,474,True,False,,2021-11-03T23:10:39Z,1,2,1,1,1,0,1,0
2884,Add Transport for UK,547,True,True,2021-11-03T23:09:48Z,2021-11-03T23:09:48Z,1,2,1,1,1,0,1,23717.0
2883,Add Rick and Morty,0,True,False,,2021-11-03T23:05:43Z,4,3,0,1,1,0,1,0
2882,Add Bank Negara Malaysia Open Data,564,True,True,2021-11-03T23:03:38Z,2021-11-03T23:03:38Z,1,2,0,1,1,0,1,117680.0
2881,Add Anime Wallpaper and Quote API,514,True,False,,2021-11-03T22:53:54Z,1,2,0,1,1,0,1,0
2886,Adds FishBase API,514,True,False,,2021-11-03T22:20:37Z,0,1,0,1,1,0,1,0
2858,Add Simple Weather API,529,True,True,2021-11-01T01:38:11Z,2021-11-01T01:38:11Z,1,2,0,1,1,0,1,28076.0
2854,Add Open Government in Ukraine to the list,514,True,True,2021-11-01T23:15:30Z,2021-11-01T23:15:30Z,3,2,1,1,1,0,1,112782.0
2863,Add Poetry DB under Books,590,True,True,2021-11-01T23:16:51Z,2021-11-01T23:16:51Z,4,3,0,1,1,0,1,101171.0
2840,Added details about the API which provide Corona Vaccine details in I…,592,True,False,,2021-10-31T23:56:05Z,1,2,3,1,54,51,105,0
2832,Add CTS API,543,True,True,2021-10-31T17:29:39Z,2021-10-31T17:29:39Z,1,3,2,1,2,0,2,64100.0
2880,Add Shields API to Open Source Projects,0,True,True,2021-11-02T00:02:52Z,2021-11-02T00:02:52Z,1,2,0,1,1,0,1,1828.0
2876,Add Runcloud.io,598,True,False,,2021-11-01T23:55:43Z,1,2,0,1,1,0,1,0
2874,Bloomberg API,612,True,False,,2021-11-01T23:45:59Z,1,2,0,1,5,4,9,0
2850,Add BIC-Boxtech,584,True,True,2021-11-01T23:11:55Z,2021-11-01T23:11:55Z,2,2,0,1,1,0,1,117118.0
2871,Add Braille Translattor to Text Analysis,529,True,False,,2021-11-01T02:27:59Z,1,2,0,1,1,0,1,0
2872,Add MercadoPago API,514,True,True,2021-11-01T02:35:13Z,2021-11-01T02:35:13Z,1,2,0,1,1,0,1,10100.0
2870,Add pinball map API,514,True,True,2021-11-01T02:26:48Z,2021-11-01T02:26:48Z,1,2,0,1,1,0,1,16222.0
2855,"Add City, Kyiv",514,True,True,2021-11-01T01:20:23Z,2021-11-01T01:20:23Z,1,2,0,1,1,0,1,33521.0
2856,"Add City, Lviv",514,True,True,2021-11-01T01:23:41Z,2021-11-01T01:23:41Z,1,2,0,1,1,0,1,33532.0
2847,Add ZenRows API to Development,578,True,True,2021-11-01T00:37:16Z,2021-11-01T00:37:16Z,1,2,0,1,2,0,2,53412.0
2869,Add HG Weather,514,True,True,2021-11-01T02:22:49Z,2021-11-01T02:22:49Z,1,2,0,1,1,0,1,17044.0
2868,Add Boleto.Cloud API,514,True,True,2021-11-01T02:16:37Z,2021-11-01T02:16:38Z,1,2,0,1,1,0,1,17156.0
2867,Add TrailerAddict,539,True,True,2021-11-01T02:11:09Z,2021-11-01T02:11:09Z,1,2,0,1,1,0,1,19690.0
2866,Add Gitlab API to Continuous Integration,514,True,False,,2021-11-01T02:06:07Z,1,2,0,1,1,0,1,0
2865,Add Amdoren API to Currency Exchange,514,True,True,2021-11-01T02:04:36Z,2021-11-01T02:04:36Z,1,2,0,1,1,0,1,23699.0
2861,Add ThisPersonDoesNotExist,514,True,False,,2021-11-01T01:52:43Z,1,2,0,1,1,0,1,0
2860,Add GeneradorDNI,514,True,True,2021-11-01T01:51:35Z,2021-11-01T01:51:35Z,1,2,0,1,1,0,1,26455.0
2859,Add  Apache Presto Client API,514,True,False,,2021-11-01T01:48:00Z,1,2,0,1,1,0,1,0
2857,Adds Ocean API Documentation to Health,514,True,False,,2021-11-01T01:33:00Z,1,2,0,1,2,1,3,0
2206,Add Goodreads API,458,True,False,,2021-11-01T01:10:57Z,1,2,1,1,1,0,1,0
2853,Add Goodreads API to the list,514,True,True,2021-11-01T01:10:51Z,2021-11-01T01:10:51Z,1,2,1,1,1,0,1,34769.0
2852,Add Gaana API ,514,True,True,2021-11-01T01:04:41Z,2021-11-01T01:04:41Z,1,2,2,1,1,0,1,36241.0
2851,Add MyVaccination (Malaysia),583,True,True,2021-11-01T00:59:20Z,2021-11-01T00:59:20Z,1,2,0,1,1,0,1,36166.0
2849,Add shopify API,514,True,False,,2021-11-01T00:50:28Z,1,2,0,1,1,0,1,0
2848,Add CO2 offset API to Environment,514,True,True,2021-11-01T00:45:09Z,2021-11-01T00:45:09Z,1,2,0,1,1,0,1,53432.0
2845,Add EXMO API to Cryptocurrency,514,True,True,2021-11-01T00:19:39Z,2021-11-01T00:19:39Z,1,2,0,1,1,0,1,63147.0
2844,Add Huobi API to Cryptocurrency,514,True,True,2021-11-01T00:16:44Z,2021-11-01T00:16:44Z,1,2,0,1,1,0,1,63268.0
2843,Add dYdX API to Cryptocurrency,514,True,True,2021-11-01T00:12:28Z,2021-11-01T00:12:28Z,1,2,0,1,1,0,1,64574.0
2842,Add OKEx API to Cryptocurrency,514,True,True,2021-11-01T00:06:13Z,2021-11-01T00:06:13Z,1,2,0,1,1,0,1,64806.0
