Number,Title,Body,Closed,Merged,MergedAt,ClosedAt,ReviewComments,Participants,Comments,Files,Additions,Deletions,Modifications,TimeToMergeOrClose
54776,refactor(compiler): duplicate instructions in template pipeline,1016,True,False,,2024-04-16T08:21:55Z,1,3,3,1,1,17,18,0
53753,refactor(common): Convert `HttpStatusCode` enum to const object,174,True,False,,2024-04-15T19:17:14Z,1,3,6,2,144,197,341,0
55348,Control flow dev preview exit,0,True,False,,2024-04-15T15:29:14Z,3,4,1,4,0,9,9,0
55328,docs: use 17.3.x branch for aio quick start,0,True,False,,2024-04-15T15:27:19Z,2,4,3,1,1,1,2,0
55349,build(docs-infra): fix playground lezer parsing,484,True,False,,2024-04-15T14:36:44Z,1,3,4,1,12,7,19,0
55346,docs: update public APIs golden after doc changes,96,True,False,,2024-04-15T12:19:57Z,1,2,2,1,1,1,2,0
55335,docs: fix links to output function,12,True,False,,2024-04-15T09:09:35Z,1,3,1,1,2,2,4,0
54841,test(compiler-cli): add unit tests for `output()` JIT transform,220,True,False,,2024-03-15T22:14:36Z,1,3,2,1,55,0,55,0
54897,docs(docs-infra): bump xterm to 5.4.0 to fix a layout issue on Firefox.,92,True,False,,2024-03-15T22:13:42Z,2,3,3,5,9,4,13,0
54876,fix(compiler): capture data bindings for content projection purposes in blocks,133,True,False,,2024-03-15T22:11:23Z,3,4,3,9,177,33,210,0
54834,refactor(compiler-cli): move DelegatingPerfRecorder initialization into constructor,1174,True,False,,2024-03-15T22:10:50Z,3,3,5,1,2,1,3,0
54819,Re-use original source file imports for efficient incremental type-checking,604,True,False,,2024-03-15T22:09:44Z,7,3,3,45,1864,416,2280,0
54895,"Revert ""fix(router): Routed components never inherit `RouterOutlet` `EnvironmentInjector` (#54265)""",78,True,False,,2024-03-15T22:08:47Z,1,2,2,7,51,107,158,0
54818,docs: update Angular CLI help [17.3.x],34,True,False,,2024-03-15T21:48:13Z,1,2,2,2,5,5,10,0
54896,refactor(http): prevent the test from being flacky.,308,True,False,,2024-03-15T19:50:25Z,0,1,1,1,18,11,29,0
54893,build: update dependency google-closure-compiler to v20231112,1087,True,False,,2024-03-15T18:31:25Z,1,2,2,2,29,29,58,0
54892,build: update dependency archiver to v7,2962,True,False,,2024-03-15T18:18:37Z,1,2,2,2,69,38,107,0
54888,build: update dependency @octokit/graphql to v8,942,True,False,,2024-03-15T17:24:54Z,1,2,2,2,27,34,61,0
54292,build: update dependency lighthouse to v11,25957,True,False,,2024-03-15T17:22:58Z,1,3,2,2,137,165,302,0
54887,build: update io_bazel_rules_sass digest to 79bd239,605,True,False,,2024-03-15T17:16:25Z,1,2,2,1,3,3,6,0
54616,build: update all non-major dependencies,1172,True,False,,2024-03-15T17:21:32Z,1,2,2,4,31,17,48,0
54886,build: update actions/cache digest to ab5e6d0,593,True,False,,2024-03-15T17:28:17Z,1,2,2,1,1,1,2,0
52445,build: lock file maintenance,688,True,False,,2024-03-15T18:03:02Z,0,2,3,8,21127,28302,49429,0
54890,build: lock file maintenance,49,True,False,,2024-03-15T18:01:48Z,1,2,2,1,1559,2080,3639,0
54298,build: update dependency puppeteer-core to v22,9159,True,False,,2024-03-15T16:31:28Z,2,2,2,2,121,66,187,0
50993,build: update eslint dependencies,24011,True,False,,2024-03-15T16:30:13Z,1,3,2,2,399,408,807,0
54299,build: update peter-evans/create-or-update-comment action to v4,716,True,False,,2024-03-15T16:30:54Z,1,2,2,1,2,2,4,0
54883,build: update cross-repo angular dependencies,49,True,False,,2024-03-15T17:06:47Z,1,3,2,32,6026,5248,11274,0
54635,build: update cross-repo angular dependencies,19094,True,False,,2024-03-15T17:06:40Z,1,2,1,35,6540,5790,12330,0
54295,build: update dependency patch-package to v8,835,True,False,,2024-03-15T16:25:17Z,0,2,3,4,47,10,57,0
54749,docs: update events,76,True,False,,2024-03-15T16:38:16Z,1,2,2,1,36,0,36,0
54868,docs: correct markdown for alert tips at http guide,903,True,False,,2024-03-15T16:29:29Z,1,3,3,1,2,2,4,0
49464,build: update dependency typescript to v5.4.2,1945,True,False,,2024-03-15T15:59:56Z,3,7,6,18,27,27,54,0
54849,fix(core): Ensure `OnPush` views are not still marked dirty after cha…,729,True,False,,2024-03-15T04:31:31Z,0,1,1,2,5,56,61,0
55282,build(docs-infra): fix version mismatch of local built packages ,1508,True,False,,2024-04-10T17:48:44Z,1,4,3,8,184,45,229,0
55272,refactor(localize): export `$localize` from the root of the package,123,True,False,,2024-04-14T20:47:50Z,0,1,1,0,0,0,0,0
54851,test,0,True,False,,2024-03-14T19:56:03Z,0,1,1,1,1,1,2,0
52606,feat(router): Allow Route.redirectTo to be a function which returns a…,5273,True,False,,2024-03-14T18:19:04Z,2,3,4,7,562,157,719,0
54862,"Bump version to ""v18.0.0-next.0"" with changelog.",0,True,True,2024-03-14T15:44:29Z,2024-03-14T15:44:29Z,0,1,1,1,73,0,73,118.0
54594,refactor(core): Update dirty views in detectChanges loop,968,True,False,,2024-03-14T02:48:08Z,0,1,2,3,26,19,45,0
55333,refactor(common): Make JsonPipe pure,971,True,False,,2024-04-13T13:03:37Z,0,2,1,1,0,1,1,0
55326,"Revert ""refactor: move example generation into adev, removing content…",49,True,False,,2024-04-12T21:57:19Z,1,2,1,3000,80982,48,81030,0
55162,build: bump to node 18.20 to support v18,52,True,False,,2024-04-12T21:51:47Z,16,5,1,7,57,21,78,0
54848,fix(core): Update ApplicationRef.tick loop to only throw in dev mode,297,True,False,,2024-03-13T22:35:37Z,1,2,2,2,16,12,28,0
54844,refactor(core): Skip Dirty views in the refresh loop again,257,True,False,,2024-03-13T21:28:08Z,0,1,1,1,4,1,5,0
54846,docs: release notes for the v17.3.0 release,78,True,True,2024-03-13T21:09:12Z,2024-03-13T21:09:12Z,0,1,1,1,22,46,68,49.0
54845,"Bump version to ""v17.3.0"" with changelog.",0,True,True,2024-03-13T21:05:31Z,2024-03-13T21:05:31Z,0,1,1,2,23,47,70,817.0
54843,build: update symbol goldens,31,True,False,,2024-03-13T18:36:09Z,1,2,2,1,3,3,6,0
54578,fix(core): ensure change detection runs in a reasonable timeframe wit…,777,True,False,,2024-03-13T18:09:59Z,6,4,3,5,128,116,244,0
54824,fix(core): `ComponentFixture` `autoDetect` respects `OnPush` flag of …,617,True,False,,2024-03-13T15:32:05Z,1,2,3,1,5,13,18,0
55324,refactor(core): add the fakeTopEvent workaround to zoneless scheduler,88,True,False,,2024-04-12T23:10:11Z,1,2,1,1,10,2,12,0
53768,fix(core): Remove deprecated Testability methods,338,True,False,,2024-04-12T21:49:26Z,3,4,1,5,36,137,173,0
55321,fix(forms): Make reactive form directives standalone,1290,True,False,,2024-04-12T20:28:04Z,0,2,1,6,18,12,30,0
55252,feat(core): Add ability to configure zone change detection to use zon…,412,True,False,,2024-04-12T19:29:08Z,6,4,2,17,42,67,109,0
55257,build: update babel dependencies to v7.24.4,1906,True,False,,2024-04-12T17:21:27Z,1,3,2,4,9,38,47,0
55317,docs: Simply redirect function example for router,0,True,False,,2024-04-12T17:43:28Z,1,2,1,1,7,2,9,0
55184,docs(router): Add some additional docs for new Router features,74,True,False,,2024-04-12T17:22:06Z,2,3,2,2,141,8,149,0
55306,"docs: fix repeated note in ""Add an Input to the component"" section",720,True,False,,2024-04-12T17:14:10Z,3,5,5,1,0,6,6,0
55308,docs: add team docs for when to use dev preview and experimental,82,True,False,,2024-04-12T17:11:00Z,1,5,1,1,24,0,24,0
55264,refactor(language-service): add a plugin factory initialize helper,268,True,False,,2024-04-12T16:21:32Z,1,3,1,1,8,0,8,0
55307,build: update io_bazel_rules_sass digest to c3f163f,605,True,False,,2024-04-12T08:34:44Z,1,3,1,1,3,3,6,0
55294,test(core): fix expectations that accidentally used incorrect matchers,197,True,False,,2024-04-12T05:38:58Z,3,3,2,1,3,3,6,0
54784,refactor(core): add internal API to enable i18n hydration,993,True,False,,2024-03-12T18:39:09Z,4,3,7,7,328,192,520,0
54800,fix(core): exclude class attribute intended for projection matching f…,2803,True,False,,2024-03-12T21:05:23Z,13,5,9,3,128,52,180,0
54830,docs: fix missing security guide in navigation,1111,True,False,,2024-03-12T20:13:09Z,1,3,3,1,2,2,4,0
54775,refactor(compiler-cli): cleanup unused code,939,True,False,,2024-03-12T18:31:43Z,1,3,2,1,2,2,4,0
54796,fix(core): destroy detached `ViewRef`s when `ViewContainerRef` is destroyed,2546,True,False,,2024-03-12T17:43:28Z,3,3,2,1,42,4,46,0
54365,docs: refactor docs navigation to reduce in-depth guides length,1454,True,False,,2024-03-12T17:25:48Z,3,7,9,4,195,173,368,0
54820,fix(docs-infra): remove the prerender directory from adev,68,True,False,,2024-03-12T17:24:12Z,1,3,3,7,0,677,677,0
54821,refactor(core): report subscription errors for `OutputEmitterRef` to `ErrorHandler`,551,True,False,,2024-03-12T17:21:54Z,4,4,2,2,63,3,66,0
45023,feat(router): Add ability to return UrlTree with `NavigationBehaviorOptions` from guards,421,True,False,,2024-03-12T16:19:17Z,16,8,10,13,124,26,150,0
54773,docs: typo in output documentation,804,True,False,,2024-03-12T16:15:08Z,2,4,3,1,1,1,2,0
54761,fix(core): ensure all initializer functions run in an injection context,160,True,False,,2024-03-12T16:08:12Z,3,3,4,4,97,34,131,0
55255,build(http): Mark the `http` tests as flaky because of one particular…,228,True,False,,2024-04-11T18:50:23Z,2,5,1,2,3,0,3,0
55262,"docs(routing): fix repeated note in ""Add an Input to the component"" section",720,True,False,,2024-04-11T18:17:03Z,1,3,1,1,0,3,3,0
54723,refactor(core): don't hydrate detached nodes,918,True,False,,2024-03-07T19:01:35Z,1,3,3,7,36,8,44,0
54722,refactor(core): refactor i18n node creation to prepare for hydration,892,True,False,,2024-03-07T20:41:49Z,1,3,4,1,24,5,29,0
50621,feat(core): Add `TAG_NAME` DI token,783,True,False,,2024-03-07T18:44:13Z,0,5,5,16,172,0,172,0
54750,refactor(core): add `i18nMap` in preparation for i18n hydration,1118,True,False,,2024-03-11T18:12:52Z,8,5,4,3,91,40,131,0
55182,feat(core): Synchronize changes from internal JSAction codebase.,1242,True,False,,2024-04-11T15:27:41Z,10,9,3,14,485,696,1181,0
55287,docs(core): add missing space,977,True,False,,2024-04-11T15:25:38Z,2,4,2,1,1,1,2,0
54975,refactor(compiler-cli): move config initialization into constructor,1038,True,False,,2024-04-11T09:20:21Z,1,3,4,1,19,16,35,0
54814,refactor(core): assert presence of the track function,310,True,False,,2024-03-11T23:33:04Z,1,3,2,1,6,1,7,0
54748,perf(core): speed up retrieval of `DestroyRef` in `EventEmitter`,160,True,False,,2024-03-11T23:31:06Z,8,5,4,13,47,8,55,0
54694,docs: use the right path for first-app images,234,True,False,,2024-03-11T23:30:32Z,1,4,6,12,1,1,2,0
54759,refactor(compiler): rework defer block analysis,1070,True,False,,2024-03-11T22:52:44Z,1,3,4,14,339,320,659,0
54765,build: Unplug AIO from CI,84,True,False,,2024-03-11T17:59:11Z,1,3,2,4,0,222,222,0
53718,fix(core): `ApplicationRef.tick` should respect OnPush for host bindings,999,True,False,,2024-03-11T20:46:14Z,1,2,7,4,47,26,73,0
54822,docs: bump to 2024 for copyright text,27,True,False,,2024-03-11T20:39:56Z,1,2,2,4,4,4,8,0
54425,fix(core): prevent infinite loops in clobbered elements check,488,True,False,,2024-03-11T19:46:32Z,3,4,4,2,103,17,120,0
54816,refactor(core): Remove isG3 usages in patch branch,124,True,False,,2024-03-11T18:11:36Z,2,3,2,2,13,78,91,0
54698,build: remove AIO related extensions,70,True,False,,2024-03-11T18:04:41Z,1,3,2,1,0,5,5,0
54714,Allow two-way bindings to signal-based template variables,1905,True,False,,2024-03-11T18:01:49Z,18,4,3,28,539,163,702,0
54753,docs: adding signal inputs and model to ADEV.,138,True,False,,2024-03-11T18:01:07Z,8,3,4,3,296,0,296,0
54817,docs: fix typo in tutorial,375,True,False,,2024-03-11T17:59:56Z,1,3,3,1,1,1,2,0
54772,fix(compiler): not catching for loop empty tracking expressions,115,True,False,,2024-03-11T16:17:46Z,2,4,3,2,14,1,15,0
54743,build: update to TypeScript 5.4 stable,57,True,False,,2024-03-11T16:16:59Z,2,4,2,6,10,12,22,0
54801,test(core): ensure async tests are awaited properly ,125,True,False,,2024-03-11T15:59:58Z,4,4,3,2,16,19,35,0
54791,build: remove non-exisiting target from `test:ci`,67,True,False,,2024-03-11T14:06:52Z,2,4,2,1,1,1,2,0
54810,docs | Update overview.md,908,True,False,,2024-03-11T13:21:20Z,4,4,2,1,1,1,2,0
54788,build: update local dependencies,113,True,False,,2024-03-09T09:58:54Z,0,3,3,3,1745,2013,3758,0
55300,"Bump version to ""v18.0.0-next.4"" with changelog.",0,True,True,2024-04-10T23:18:46Z,2024-04-10T23:18:46Z,0,1,0,2,20,2,22,16.0
55297,docs: release notes for the v17.3.4 release,78,True,True,2024-04-10T22:17:39Z,2024-04-10T22:17:39Z,0,1,0,1,10,0,10,16.0
55296,"Bump version to ""v17.3.4"" with changelog.",0,True,True,2024-04-10T22:13:54Z,2024-04-10T22:13:54Z,0,1,0,2,11,1,12,1780.0
55293,"Revert ""refactor(core): warn about duplicated keys when using built-i…",79,True,False,,2024-04-10T20:45:51Z,1,2,1,4,0,66,66,0
55291,"Revert ""docs(docs-infra): move CLI docs to ADEV (#55242)""",28,True,False,,2024-04-10T20:06:52Z,1,2,1,27,9,9,18,0
55284,docs: remove `ng doc` link,44,True,False,,2024-04-10T17:38:44Z,1,3,1,1,0,4,4,0
55267,docs: update Angular CLI help [main],34,True,False,,2024-04-10T17:51:46Z,1,3,1,10,13,13,26,0
55258,build: update github/codeql-action action to v3.24.10,731,True,False,,2024-04-10T17:50:55Z,1,3,1,1,1,1,2,0
55273,ci: Merge primitives-shared and primitives-event-dispatch groups,1057,True,False,,2024-04-10T17:59:49Z,5,4,1,1,3,18,21,0
54946,docs: add guide for the `output()` function,179,True,False,,2024-04-10T17:40:46Z,17,8,5,4,141,0,141,0
55286,"Revert ""fix(core): TestBed should not override NgZone from initTestEn…",100,True,False,,2024-04-10T17:37:45Z,1,2,1,1,2,1,3,0
54974,refactor(http): Do not contribute to stability when using `provideHtt…,1345,True,False,,2024-04-10T16:27:42Z,1,2,1,4,70,8,78,0
55012,fix(common): skip transfer cache on client,812,True,False,,2024-04-09T21:45:44Z,20,6,15,4,51,4,55,0
53815,feat(http): expose transferStateInterceptorFn in public api,2316,True,False,,2024-04-10T12:02:12Z,0,3,2,6,69,32,101,0
55206,update vite to 5.1.7 to avoid CVE,122,True,False,,2024-04-07T09:08:13Z,1,4,4,1,5,5,10,0
50332,docs: update resources in community,1005,True,False,,2024-04-10T08:18:34Z,0,3,3,1,7,23,30,0
55185,docs: split CLI subcommands in separate doc page,43,True,False,,2024-04-09T18:05:21Z,2,6,5,4,328,109,437,0
55164,build: update all non-major dependencies,799,True,False,,2024-04-09T22:20:55Z,1,3,1,2,13,22,35,0
55155,docs: update readme link,12,True,False,,2024-04-09T17:32:55Z,2,4,2,1,2,2,4,0
55198,refactor(forms): emit status/value event in a consistant order,92,True,False,,2024-04-09T22:21:41Z,8,5,2,2,8,8,16,0
55241,build: lock file maintenance,663,True,False,,2024-04-09T22:22:13Z,1,3,3,6,1523,1040,2563,0
55270,docs: exposes `$localize` for adev,12,True,False,,2024-04-09T21:40:28Z,0,1,2,2,7,3,10,0
55269,fix(language-service): implement getDefinitionAtPosition for Angular templates,276,True,False,,2024-04-09T21:04:24Z,1,2,1,1,6,0,6,0
55043,docs: Use new Urls to drop the docs url mapper,227,True,False,,2024-04-09T19:23:12Z,2,4,4,113,280,301,581,0
55142,docs(forms): use `Validators.email` to validate email field,958,True,False,,2024-04-09T19:15:35Z,4,4,7,1,4,2,6,0
55214,refactor(core): Make hydration zoneless compatible,68,True,False,,2024-04-09T19:13:04Z,6,3,3,1,1,3,4,0
55129,build: update licence date.,42,True,False,,2024-04-08T18:31:19Z,4,5,2,4,16,16,32,0
55141,docs: fix email field name,808,True,False,,2024-04-09T18:21:13Z,2,5,10,1,1,1,2,0
55263,Remove AIO content and move examples to adev,0,True,False,,2024-04-09T18:18:52Z,1,3,2,3000,48,80982,81030,0
55249,docs(forms): add docs for emitEvent flag,708,True,False,,2024-04-09T17:31:14Z,3,5,2,2,22,9,31,0
55265,ci: required by is optional for primitives,640,True,False,,2024-04-09T17:29:11Z,1,3,1,1,3,3,6,0
54929,fix(docs-infra): remove part aio infra,29,True,False,,2024-04-02T18:38:07Z,2,4,3,375,188,41313,41501,0
55055,docs: update links to the calling-compilecomponents section,514,True,False,,2024-04-08T21:08:45Z,2,4,5,2,3,3,6,0
54781,ci: testing,51,True,False,,2024-03-09T02:38:26Z,0,1,2,1,3,0,3,0
54757,refactor(compiler): Delete `TemplateDefinitionBuilder` and helpers,422,True,False,,2024-03-09T00:51:03Z,1,2,3,106,321,7340,7661,0
54665,refactor(forms): replace non output `EventEmitter` with `Subject`.,69,True,False,,2024-04-08T22:12:56Z,0,3,3,4,10,20,30,0
55247,fix(docs): add back dynamic form image to fix aio broken link,1164,True,False,,2024-04-08T21:33:38Z,2,4,5,1,0,0,0,0
54954,docs: add closing tag in hierarchical injectors documentation,779,True,False,,2024-04-08T21:11:40Z,6,5,2,1,2,2,4,0
55208,build: update io_bazel_rules_sass digest to 147f7fa,605,True,False,,2024-04-08T20:41:31Z,1,3,1,1,3,3,6,0
55097,refactor(language-service): use compiler for current program instance,432,True,False,,2024-04-08T20:49:34Z,1,2,2,3,21,30,51,0
55189,docs: fix typo in event-binding documentation,759,True,False,,2024-04-08T20:47:41Z,2,4,3,1,1,1,2,0
55086,refactor(core): use performance API for zone options,0,True,False,,2024-04-08T20:43:47Z,1,2,1,4,19,2,21,0
55234,"refactor(adev): do cleanups to theme, version and content loader serv…",989,True,False,,2024-04-08T20:38:18Z,3,5,2,5,88,77,165,0
55186,docs: replace `code-example` with `docs-code`,133,True,False,,2024-04-08T18:49:35Z,1,3,2,1,8,8,16,0
55242,docs(docs-infra): move CLI docs to ADEV,157,True,False,,2024-04-08T18:35:30Z,2,4,3,27,9,9,18,0
55229,docs(docs-infra): remove compiler import,34,True,False,,2024-04-08T18:32:02Z,1,3,2,1,0,3,3,0
55224,docs: remove link to resources,52,True,False,,2024-04-08T18:28:51Z,1,3,1,1,0,1,1,0
55230,refactor(core): No need for zone.root.run in zoneless scheduler,175,True,False,,2024-04-08T18:27:09Z,1,2,1,1,3,13,16,0
55239,docs(README): fix broken logo link,815,True,False,,2024-04-08T18:26:17Z,5,5,4,1,1,1,2,0
55245,build: update dependency madge to v7,1187,True,False,,2024-04-08T17:43:19Z,1,3,1,2,170,375,545,0
55246,fix(core): add back dynamic form image to fix aio broken link,1037,True,False,,2024-04-08T14:14:29Z,0,2,2,1,0,0,0,0
54755,docs: remove non-shared AIO content,52,True,False,,2024-03-08T14:26:34Z,0,1,2,1345,17,189615,189632,0
54774,"Revert ""fix(core): `ApplicationRef.tick` should respect OnPush for ho…",51,True,True,2024-03-08T13:57:15Z,2024-03-08T13:57:15Z,0,1,1,3,21,34,55,17.0
54700,refactor(compiler): rework defer block analysis,1040,True,False,,2024-03-08T06:23:16Z,2,3,3,0,0,0,0,0
54758,"Revert ""refactor(compiler): rework defer block analysis (#54700)""",28,True,True,2024-03-08T00:20:09Z,2024-03-08T00:20:09Z,0,1,1,13,496,270,766,586.0
54756,build: fix size failure,29,True,False,,2024-03-08T00:13:47Z,1,2,2,1,1,1,2,0
52902,docs: updated the db.json data,792,True,False,,2024-04-07T10:47:49Z,0,3,3,1,10,10,20,0
53964,docs: fix invalid db.json data,849,True,False,,2024-04-07T10:47:44Z,0,3,4,1,10,10,20,0
54710,fix(router): Navigations triggered by cancellation events should canc…,192,True,False,,2024-03-07T21:07:14Z,1,2,4,2,66,7,73,0
54083,After render notifies scheduler (afterRender hooks are guaranteed to run),1903,True,False,,2024-03-07T20:59:14Z,3,2,3,7,124,30,154,0
54724,refactor(core): add i18n AST to prepare for hydration,952,True,False,,2024-03-07T19:00:41Z,2,3,3,4,223,22,245,0
53763,docs: editor README,851,True,False,,2024-03-07T19:07:17Z,3,5,2,1,207,0,207,0
